,word,ner_c
1300,"['En', 'conséquence', ',', 'il', 'est', 'très', 'difficile', 'de', 'tirer', 'des', 'conclusions', 'fondées', 'et', 'la', 'seule', 'façon', 'd&apos;', 'en', 'savoir', 'plus', 'est', 'de', 'convaincre', 'des', 'témoins', 'de', 'rapporter', 'les', 'actes', 'de', 'corruption', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
1301,"['Cela', 'ne', 'peut', 'se', 'faire', 'que', 'moyennant', 'une', 'protection', 'efficace', 'des', 'dénonciateurs', 'contre', 'la', 'victimisation', 'et', 'les', 'représailles', '(', 'perte', 'd&apos;', 'emploi', ',', 'menaces', 'personnelles', ',', 'etc.', ')', 'et', 'la', 'mise', 'en', 'place', 'd&apos;', 'instruments', 'de', 'protection', 'des', 'témoins', ',', 'ainsi', 'qu&apos;', 'il', 'est', 'suggéré', 'dans', 'la', 'stratégie', 'du', 'millénaire', 'concernant', 'la', 'prévention', 'et', 'le', 'contrôle', 'de', 'la', 'criminalité', 'organisée', '(', 'cf.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
1302,"['recommandation', 'n', '°', '25', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n']"
1303,"['Souvent', ',', 'les', 'témoins', 'susceptibles', 'de', 'rapporter', 'un', 'acte', 'de', 'corruption', 'font', 'totalement', 'défaut', ',', 'de', 'sorte', 'que', 'la', 'seule', 'façon', 'de', 'mettre', 'en', 'lumière', 'des', 'pratiques', 'de', 'corruption', 'semble', 'être', 'd&apos;', 'amener', ',', 'par', 'des', 'mesures', 'd&apos;', 'incitation', ',', 'les', 'personnes', 'directement', 'impliquées', 'dans', 'ces', 'pratiques', 'à', 'dénoncer', 'leurs', 'complices', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']"
1304,"['Si', 'aucune', 'de', 'ces', 'possibilités', 'ne', 'fournit', 'de', 'solution', 'satisfaisante', ',', 'il', 'convient', 'd&apos;', 'envisager', ',', 'en', 'dernier', 'ressort', ',', 'des', 'moyens', 'de', 'faciliter', 'la', 'charge', 'de', 'la', 'preuve', 'pour', 'les', 'services', 'de', 'répression', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n']"
1305,"['La', 'décision', 'de', 'la', 'Commission', 'concernant', 'la', 'conduite', 'à', 'tenir', 'en', 'cas', 'de', 'suspicion', 'd&apos;', 'actes', 'répréhensibles', 'graves', 'énonce', 'à', 'l&apos;', 'intention', 'du', 'personnel', 'de', 'la', 'Commission', 'des', 'règles', 'claires', 'indiquant', 'ce', 'qu&apos;', 'il', 'y', 'a', 'lieu', 'de', 'faire', 'et', 'à', 'qui', 'il', 'convient', 'de', 's&apos;', 'adresser', 'notamment', 'en', 'cas', 'de', 'fraude', 'ou', 'de', 'corruption', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
1306,"['Les', 'États', 'membres', 'doivent', ',', 'le', 'cas', 'échéant', 'sur', 'proposition', 'de', 'la', 'Commission', ',', 'introduire', 'des', 'normes', 'communes', 'concernant', 'la', 'collecte', 'de', 'preuves', ',', 'des', 'techniques', 'spéciales', 'd&apos;', 'instruction', ',', 'la', 'protection', 'des', 'dénonciateurs', ',', 'des', 'victimes', 'et', 'des', 'témoins', 'd&apos;', 'actes', 'de', 'corruption', 'et', 'la', 'confiscation', 'des', 'produits', 'de', 'la', 'corruption', 'en', 'vue', 'de', 'faciliter', 'la', 'détection', ',', 'l&apos;', 'instruction', ',', 'la', 'poursuite', 'et', 'le', 'jugement', 'de', 'tels', 'actes', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
1307,"['Ils', 'doivent', 'veiller', 'à', 'ce', 'que', 'les', 'victimes', 'de', 'corruption', 'disposent', 'de', 'voies', 'de', 'droit', 'appropriées', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n']"
1308,"['La', 'Commission', 'invite', 'les', 'États', 'membres', 'à', 'instaurer', ',', 'le', 'cas', 'échéant', ',', 'des', 'lignes', 'directrices', 'claires', 'à', 'l&apos;', 'intention', 'du', 'personnel', 'des', 'administrations', 'publiques', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
1309,"['La', 'décision', 'de', 'la', 'Commission', 'du', '4', 'avril', '2002', 'pourrait', 'servir', 'de', 'modèle', 'à', 'cet', 'effet', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1310,"['Le', 'coût', 'global', 'de', 'la', 'corruption', 'représente', ',', 'selon', 'les', 'estimations', ',', 'environ', '5', '%', 'de', 'l&apos;', 'économie', 'mondiale', '.']","['n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
1311,"['Les', 'groupes', 'de', 'criminalité', 'organisée', 'utilisent', 'jusqu&apos;', 'à', '30', '%', 'du', 'produit', 'de', 'leurs', 'crimes', 'pour', 'corrompre', 'la', 'police', ',', 'les', 'procureurs', ',', 'les', 'juges', 'et', 'l&apos;', 'administration', 'en', 'général', 'dans', 'le', 'but', '&quot;', 'd&apos;', 'acheter', 'leur', 'exemption', '&quot;', 'des', 'mesures', 'de', 'répression', '.']","['n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
1312,"['Par', 'comparaison', ',', 'les', 'dépenses', 'publiques', 'consacrées', 'à', 'la', 'détection', 'et', 'à', 'la', 'prévention', 'des', 'actes', 'de', 'corruption', 'sont', 'faibles', ',', 'bien', 'que', 'l&apos;', 'expérience', 'montre', 'qu&apos;', 'en', 'investissant', 'davantage', 'dans', 'des', 'services', 'anticorruption', 'spécialisés', ',', 'on', 'pourrait', 'multiplier', 'les', 'cas', 'où', 'de', 'tels', 'actes', 'sont', 'détectés', 'et', 'poursuivis', 'et', 'donc', 'accroître', 'l&apos;', 'efficacité', 'de', 'toute', 'politique', 'anticorruption', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
1313,"['Les', 'autorités', 'anticorruption', 'spécialisées', 'et', 'les', 'fonctionnaires', 'des', 'États', 'membres', 'engagés', 'dans', 'la', 'lutte', 'contre', 'la', 'corruption', 'et', 'des', 'formes', 'liées', 'de', 'criminalité', 'économique', 'telles', 'que', 'la', 'fraude', ',', 'le', 'blanchiment', 'd&apos;', 'argent', ',', 'et', 'les', 'infractions', 'fiscales', 'et', 'comptables', ',', 'doivent', 'jouir', 'de', 'l&apos;', 'indépendance', ',', 'de', 'l&apos;', 'autonomie', 'et', 'de', 'la', 'protection', 'voulues', 'dans', 'l&apos;', 'exercice', 'de', 'leurs', 'fonctions', ',', 'ne', 'subir', 'aucune', 'influence', 'indue', 'et', 'disposer', 'de', 'moyens', 'efficaces', 'pour', 'rassembler', 'des', 'preuves', 'et', 'protéger', 'les', 'personnes', 'qui', 'aident', 'les', 'autorités', 'à', 'lutter', 'contre', 'la', 'corruption', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'T', 'n']"
1314,"['Il', 'convient', 'd&apos;', 'encourager', 'la', 'coopération', 'entre', 'agences', 'et', 'les', 'enquêtes', 'conjointes', ',', 'plus', 'particulièrement', 'dans', 'le', 'domaine', 'financier', ',', 'et', 'de', 'mettre', 'en', 'place', 'des', 'réseaux', 'et', 'des', 'points', 'de', 'contact', 'nationaux', 'spécialement', 'chargés', 'des', 'affaires', 'de', 'corruption', 'pour', 'faciliter', 'la', 'coopération', 'internationale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
1315,"['En', 'plus', 'de', 'suggérer', 'ces', 'initiatives', ',', 'la', 'Commission', 'a', 'recommandé', 'une', 'révision', 'du', 'traité', 'CE', 'visant', 'à', 'permettre', 'l&apos;', 'institution', 'd&apos;', 'un', 'procureur', 'européen', 'indépendant', 'chargé', 'de', 'repérer', ',', 'de', 'poursuivre', 'et', 'de', 'déférer', 'les', 'auteurs', 'de', 'délits', 'portant', 'atteinte', 'aux', 'intérêts', 'financiers', 'de', 'la', 'CE', ',', 'notamment', 'd&apos;', 'actes', 'de', 'corruption', 'de', 'fonctionnaires', 'de', 'l&apos;', 'UE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n']"
1316,"['L&apos;', 'institution', 'd&apos;', 'un', 'procureur', 'européen', 'garantirait', 'l&apos;', 'application', 'effective', 'du', 'droit', 'pénal', 'tout', 'en', 'contribuant', 'au', 'respect', 'des', 'droits', 'individuels', 'et', 'en', 'garantissant', 'le', 'contrôle', 'juridictionnel', 'des', 'activités', 'pratiques', 'de', 'l&apos;', 'OLAF', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1317,"['VOIR', 'LE', 'LIVRE', 'VERT', 'DE', 'LA', 'COMMISSION', 'SUR', 'LA', 'PROTECTION', 'PENALE', 'DES', 'INTERETS', 'FINANCIERS', 'COMMUNAUTAIRES', 'ET', 'LA', 'CREATION', 'D&apos;', 'UN', 'PROCUREUR', 'EUROPEEN', ',', 'COM', '(', '2001', ')', '715', 'DU', '12', 'DECEMBRE', '2001', ',', 'ET', 'SON', 'RAPPORT', 'DE', 'SUIVI', ',', 'COM', '(', '2003', ')', '128', 'FINAL', 'DU', '19', 'MARS', '2003', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1318,"['RAPPORT', 'DE', 'LA', 'COMMISSION', 'AU', 'CONSEIL', 'sur', 'les', 'modalités', 'de', 'participation', 'de', 'l&apos;', 'Union', 'européenne', 'au', 'Groupe', 'd&apos;', 'États', 'contre', 'la', 'corruption', 'du', 'Conseil', 'de', 'l&apos;', 'Europe', '(', 'GRECO', ')', 'sur', 'les', 'modalités', 'de', 'participation', 'de', 'l&apos;', 'Union', 'européenne', 'au', 'Groupe', 'd&apos;', 'États', 'contre', 'la', 'corruption', 'du', 'Conseil', 'de', 'l&apos;', 'Europe', '(', 'GRECO', ')', 'INTRODUCTION', 'Comme', 'le', 'préconise', 'le', 'programme', 'de', 'Stockholm', ',', 'la', 'Commission', 'remet', 'au', 'Conseil', 'le', 'présent', 'rapport', ',', 'consacré', 'aux', 'modalités', 'd&apos;', 'adhésion', 'de', 'l&apos;', 'UE', 'au', 'Groupe', 'd&apos;', 'États', 'contre', 'la', 'corruption', 'du', 'Conseil', 'de', 'l&apos;', 'Europe', '(', 'GRECO', ')', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1319,"['Le', 'GRECO', 'est', 'aujourd&apos;', 'hui', 'le', 'mécanisme', 'de', 'suivi', 'anticorruption', 'le', 'plus', 'complet', 'à', 'l&apos;', 'échelle', 'européenne', ',', 'et', 'tous', 'les', 'États', 'membres', 'de', 'l&apos;', 'UE', 'y', 'participent', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1320,"['Le', 'GRECO', 'a', 'joué', 'un', 'rôle', 'important', 'dans', 'l&apos;', 'établissement', 'de', 'certaines', 'normes', 'européennes', 'minimales', 'pour', 'le', 'cadre', 'juridique', 'et', 'institutionnel', 'de', 'la', 'lutte', 'contre', 'la', 'corruption', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
1321,"['Toutefois', ',', 'la', 'corruption', 'reste', 'un', 'grave', 'problème', 'dans', 'certains', 'États', 'membres', ',', 'et', 'l&apos;', 'Union', 'n&apos;', 'a', 'pas', 'obtenu', 'de', 'résultats', 'probants', 'sur', 'l&apos;', 'ensemble', 'de', 'son', 'territoire', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1322,"['Cette', 'situation', 'renforce', 'la', 'conviction', 'de', 'la', 'Commission', 'selon', 'laquelle', 'l&apos;', 'engagement', 'politique', 'à', 'combattre', 'la', 'corruption', 'demeure', 'inégal', 'dans', 'l&apos;', 'Union', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
1323,"['La', 'communication', 'relative', 'à', 'la', 'politique', 'de', 'l&apos;', 'UE', 'en', 'matière', 'de', 'lutte', 'contre', 'la', 'corruption', 'recommande', 'la', 'participation', 'de', 'l&apos;', 'Union', 'européenne', 'au', 'GRECO', ',', 'assortie', 'de', 'la', 'création', 'd&apos;', 'un', 'mécanisme', 'de', 'suivi', 'anticorruption', 'de', 'l&apos;', 'UE', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'B-T', 'n', 'n', 'n', 'n']"
1324,"['Cette', 'démarche', 'devrait', 'permettre', 'de', 'stimuler', 'la', 'volonté', 'politique', 'des', 'États', 'membres', 'et', 'd&apos;', 'accroître', 'l&apos;', 'efficacité', 'de', 'l&apos;', 'actuel', 'cadre', 'juridique', 'et', 'institutionnel', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']"
1325,"['Le', 'présent', 'rapport', 'définit', 'les', 'principaux', 'objectifs', 'd&apos;', 'une', 'coopération', 'renforcée', 'entre', 'l&apos;', 'UE', 'et', 'le', 'GRECO', 'et', 'analyse', 'les', 'modalités', 'et', 'avantages', 'possibles', 'de', 'la', 'participation', 'de', 'l&apos;', 'Union', 'aux', 'travaux', 'du', 'Groupe', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1326,"['RÔLE', 'ET', 'FONCTIONNEMENT', 'DU', 'GRECO', 'Le', 'GRECO', 'a', 'été', 'créé', 'en', '1999', 'par', 'le', 'Conseil', 'de', 'l&apos;', 'Europe', ',', 'afin', '«', 'd&apos;', 'améliorer', 'la', 'capacité', 'de', 'ses', 'membres', 'à', 'lutter', 'contre', 'la', 'corruption', 'en', 'veillant', 'à', 'la', 'mise', 'en', 'œuvre', 'des', 'engagements', 'qu&apos;', 'ils', 'ont', 'pris', 'dans', 'ce', 'domaine', ',', 'par', 'le', 'biais', 'd&apos;', 'un', 'processus', 'dynamique', 'd&apos;', 'évaluation', 'et', 'de', 'pression', 'mutuelles', '»', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1327,"['Le', 'GRECO', 'compte', 'actuellement', '49', 'membres', '(', '48', 'États', 'européens', 'et', 'les', 'États-Unis', 'd&apos;', 'Amérique', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1328,"['Les', 'travaux', 'du', 'GRECO', 'sont', 'régis', 'par', 'son', 'statut', 'et', 'son', 'règlement', 'intérieur', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']"
1329,"['Chaque', 'membre', 'du', 'GRECO', 'désigne', 'deux', 'représentants', 'au', 'maximum', 'qui', 'participent', 'aux', 'réunions', 'plénières', 'et', 'jouissent', 'du', 'droit', 'de', 'vote', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
1330,"['Chaque', 'membre', 'fournit', 'également', 'au', 'GRECO', 'une', 'liste', 'd&apos;', 'experts', 'disposés', 'à', 'effectuer', 'les', 'évaluations', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1331,"['Les', 'évaluations', 'des', 'membres', 'du', 'GRECO', ',', 'divisées', 'en', 'cycles', ',', 'se', 'fondent', 'sur', 'les', 'normes', 'fixées', 'dans', 'les', 'vingt', 'principes', 'directeurs', 'pour', 'la', 'lutte', 'contre', 'la', 'corruption', ',', 'la', 'convention', 'civile', 'sur', 'la', 'corruption', ',', 'et', 'la', 'convention', 'pénale', 'sur', 'la', 'corruption', 'et', 'son', 'protocole', 'additionnel', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
1332,"['Le', 'premier', 'cycle', 'd&apos;', 'évaluation', 'du', 'GRECO', ',', 'en', '2000-2002', ',', 'a', 'traité', 'la', 'question', 'de', 'l&apos;', 'indépendance', ',', 'de', 'la', 'spécialisation', 'et', 'des', 'moyens', 'utilisés', 'par', 'les', 'organes', 'nationaux', 'engagés', 'dans', 'la', 'prévention', 'et', 'la', 'lutte', 'contre', 'la', 'corruption', ',', 'ainsi', 'que', 'la', 'question', 'des', 'immunités', 'des', 'agents', 'publics', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n']"
1333,"['Le', 'deuxième', 'cycle', 'd&apos;', 'évaluation', ',', 'en', '2003-2006', ',', 'a', 'porté', 'sur', 'la', 'saisie', 'et', 'la', 'confiscation', 'des', 'produits', 'de', 'la', 'corruption', ',', 'la', 'prévention', 'et', 'la', 'détection', 'de', 'la', 'corruption', 'dans', 'l&apos;', 'administration', 'publique', ',', 'et', 'la', 'prévention', 'et', 'la', 'lutte', 'contre', 'la', 'corruption', 'dans', 'le', 'secteur', 'privé', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n']"
1334,"['Le', 'troisième', 'cycle', 'd&apos;', 'évaluation', ',', 'lancé', 'en', 'janvier', '2007', ',', 'est', 'en', 'cours', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1335,"['Il', 'examine', 'l&apos;', 'incrimination', 'des', 'infractions', 'prévue', 'par', 'la', 'convention', 'pénale', 'sur', 'la', 'corruption', ',', 'et', 'le', 'financement', 'des', 'partis', 'politiques', '.']","['n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
1336,"['Des', 'rapports', 'd&apos;', 'évaluation', 'sont', 'rédigés', 'après', 'une', 'discussion', 'avec', 'le', 'pays', 'évalué', ',', 'puis', 'ils', 'sont', 'débattus', 'et', 'approuvés', 'en', 'réunion', 'plénière', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1337,"['Ils', 'sont', 'généralement', 'confidentiels', ',', 'mais', 'peuvent', 'être', 'publiés', 'avec', 'l&apos;', 'accord', 'du', 'pays', 'évalué', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
1338,"['Chaque', 'rapport', 'formule', 'des', 'recommandations', 'que', 'le', 'pays', 'doit', 'appliquer', 'dans', 'un', 'certain', 'délai', '(', 'dix-huit', 'mois', 'par', 'exemple', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
