,Unnamed: 0,words,ner_c,ner_f
6314,6314,"['.', '54', 'A', '.', 'Eknayan', '.', '.', '.', '3', 'Hadji', 'Stavros', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6315,6315,"['.', '52', 'E', '.', 'de', 'Rothsch', '.', '3', 'Goura', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6316,6316,"['52', 'E', '.', 'Marchand', '.', '3', 'Tabarca', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6317,6317,"['.', '54', 'J', '.', 'Schwob', '.', '.', '.', '3', 'Jeune', 'Chef', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6318,6318,"['52', 'Société', 'anonyme', 'française', 'donnera', ',', 'en', 'due', 'forme', ',', 'toutes', 'garan¬', 'ties', 'désirables', 'à', 'tout', 'revendeur', 'de', 'lampes', 'ou', 'amateur', 'de', 'T', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6319,6319,"['S', '.']","['O', 'O']","[0, 0]"
6320,6320,"['F', '.']","['O', 'O']","[0, 0]"
6321,6321,"['Après', 'une', 'course', 'dont', 'l', ""'"", 'issue', 'est', 'restée', 'longtemps', 'douteuse', ',', 'le', 'prix', 'Calabrais', '(', 'steeple', '15', '.', '000', 'fr', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6322,6322,"[',', '3', '.']","['O', 'O', 'O']","[0, 0, 0]"
6323,6323,"['500', 'm', '.']","['O', 'O', 'O']","[0, 0, 0]"
6324,6324,"[')', 'a', 'été', 'pour', 'Maître', 'Gautier', 'l', ""'"", 'occasion', 'd', ""'"", 'un', 'succès', 'très', 'net', '.', 'Lismi', 'a', 'tenu', 'bon', 'jusqu', ""'"", 'à', 'la', 'dernière', 'haie', ',', 'où', 'Portmore', 'tombait', ',', 'battu', '.', 'Ce', 'n', ""'"", 'est', 'donc', 'que', 'sur', 'le', 'plat', 'que', 'le', 'pensionnaire', 'de', 'Vigers', 'a', 'pu', 'prendre', 'l', ""'"", 'avantage', 'sur', 'ce¬', 'lui', 'de', 'Grumetz', '.', 'Beauvais', 'II', ',', 'troisième', 'tout', 'près', ',', 'a', 'couru', 'en', 'grand', 'progrès', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6325,6325,"['Mart', 'de', 'Hoz', '3', 'Volubilis', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6326,6326,"['.', '54', 'Je', 'désigne', ':', 'EVSONOS', 'et', 'LE', 'VENGEUR', 'A', '.', 'Weill', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
6327,6327,"['3', 'Histoire', 'de', 'Rire', '.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
6328,6328,"['52', 'L', '.', 'O', '.', '-', 'Rœderer', '3', 'Dame', 'Marie', 'III', '.']","['O', 'E', 'E', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
6329,6329,"['.', '54', 'Conquest', 'sur', 'ses', 'courses', 'de', 'l', ""'"", 'an', 'dernier', ';', 'Tie¬', 'polo', 'quatrième', 'de', 'Porte', 'de', 'Fer', ';', 'Banditi', 'qui', 'a', 'bien', 'couru', 'derrière', 'Si', 'Si', ';', 'Témible', 'bon', 'quatrième', 'de', 'The', 'Sirdar', ';', 'Nyo', 'cinquième', 'de', 'Cap', 'Horn', ';', 'Le', 'Rempart', 'cinquième', 'de', 'Mastic', 'l', ""'"", 'an', 'dernier', ';', 'Le', 'Mont', 'du', 'Coq', 'estimé', 'de', 'son', 'entourage', ',', 'Campan', 'bon', 'troisième', 'de', 'Clocheton', 'Il', 'malgré', 'un', ""'"", 'très', 'médiocre', 'départ', ';', 'Précurseur', 'dont', 'la', 'dernière', 'sortie', 'com¬', 'porte', 'des', 'excuses', ';', 'Guardi', 'qui', 'a', 'une', 'place', 'de', 'quatrième', 'derrière', 'Fontenai', 'ici', 'même', 'le', '27', 'octo¬', 'bre', ',', 'Galuchat', ',', 'Goura', 'et', 'Jeune', 'Chef', 'parmi', 'les', 'dé¬', 'butants', ',', 'forment', 'un', 'lot', 'duquel', 'devrait', 'sortir', 'le', 'ga¬', 'gnant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6330,6330,"['PRIX', 'ARREAU', 'Queeuborough', '3', 'Diksabrule', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6331,6331,"['.', '54', 'E', '.', 'de', 'Rothsch', '.', '3', 'La', 'D', '.', 'de', 'Trèfle', '.']","['O', 'O', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
6332,6332,"['54', 'H', '.', 'de', 'Rothsch', '.', '3', 'Oriante', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6333,6333,"['.', '54', '8', '.', '000', 'francs', '.', '—', 'Distance', ':', '1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6334,6334,"['600', 'mètres', 'L', '.', 'Alric', '.', '.', '.', '.', '.', '.', '.', '3', 'Le', 'Dellys', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6335,6335,"['.', '56', 'A', '.', 'Sabathier', '.']","['O', 'O', 'E', 'E', 'E', 'O']","[0, 0, 1, 2, 2, 0]"
6336,6336,"['.', '3', 'Epithète', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6337,6337,"['54', 'A', '.', 'Schinasi', '.', '.', '.', '3', 'Exalté', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6338,6338,"['56', 'J', '.', 'Schwob', '.', '.', '.', '3', 'Scrapner', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6339,6339,"['.', '54', 'Pce', 'Aga', 'Khan', '3', 'Albaracin', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6340,6340,"['54', 'J', '.', 'Schwob', '.', '.', '.', '3', 'Chiffon', '.', '.', '.', '.', '.', '.', '.', '.', '.', '54', 'De', 'Seilhac', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
6341,6341,"['3', 'La', 'Madona', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6342,6342,"['.', '54', 'qui', 'lui', 'en', 'fera', 'la', 'demande', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
6343,6343,"['G', '.', 'Casmèze', '.', '.', '.', '3', 'Sarisfait', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6344,6344,"['54', 'J', '.', 'Cerf', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
6345,6345,"['.', '3', 'Nougat', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6346,6346,"['54', 'J', '.', 'Stern', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0]"
6347,6347,"['.', '3', 'Flamenca', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6348,6348,"['54', 'G', '.', 'Wattinne', '.']","['O', 'E', 'E', 'E', 'O']","[0, 1, 2, 2, 0]"
6349,6349,"['.', '3', 'Pilule', 'Pink', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6350,6350,"['.', '54', 'Fr', '.', 'Chipault', '.']","['O', 'O', 'E', 'E', 'E', 'O']","[0, 0, 1, 2, 2, 0]"
6351,6351,"['.', '3', 'Hydroplane', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6352,6352,"['.', '54', 'PRIX', 'KSAR', 'J', '.', 'D', '.', 'Cohn', '.', '.', '.']","['O', 'O', 'O', 'O', 'E', 'E', 'E', 'E', 'E', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0]"
6353,6353,"['.', '3', 'Conquest', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6354,6354,"['.', '54', '25', '.', '000', 'francs', '.', 'Distance', ':', '2', '.', '000', 'mètres', 'J', '.', 'E', '.', 'Widener', '3', 'Hillah', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'E', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6355,6355,"['54', 'J', '.', 'D', '.', 'Cohn', '.', '.', '.', '3', 'Gipsy', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6356,6356,"['.', '52', 'De', 'Gramedo', '.', '.', '.', '3', 'Sky', 'Lark', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6357,6357,"['.', '52', 'H', '.', 'Cottevieille', '3', 'Tiepolo', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6358,6358,"['.', '54', 'Mlle', 'J', '.', 'Davies', '3', 'Chapeau', 'Rǫuge', '.']","['O', 'O', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 2, 0, 0, 0, 0]"
6359,6359,"['.', '54', 'PHILIPS', '-', 'RADIO', 'S', '.', 'A', '.', 'F', '.']","['O', 'O', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
6360,6360,"['J', '.', 'Fribourg', '.', '.', '.', '4', 'Sang', 'Froid', '.', '.', '.', '.', '.', '.', '.']","['E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6361,6361,"['.', '61', 'De', 'St', '-', 'Alary', '.', '.', '.', '4', 'Nonchalant', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6362,6362,"['60', 'G', '.', 'Quirot', '.']","['O', 'E', 'E', 'E', 'O']","[0, 9, 10, 10, 0]"
6363,6363,"['Duc', 'Decazes', '.', '.', '.', '3', 'Nid', 'd', ""'"", 'Or', '.', '.', '.', '.', '.', '.', '.']","['E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6364,6364,"['.', '54', 'D', ""'"", 'Harambure', '.', '3', 'Faunereulle', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6365,6365,"['.', '52', 'A', '.', 'Sabathier', '.']","['O', 'O', 'E', 'E', 'E', 'O']","[0, 0, 1, 2, 2, 0]"
6366,6366,"['.', '3', 'Antana', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6367,6367,"['.', '52', 'H', '.', 'Blanc', '.', '.', '.', '.', '.', '.', '.', '3', 'Lance', 'II', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6368,6368,"['.', '52', 'Mme', 'E', '.', '-', 'Blanc', '3', 'Tomible', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6369,6369,"['.', '54', 'E', '.', 'Marchand', '.', '7', 'EI', 'Paso', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6370,6370,"['.', '60', 'A', 'inscrire', 'sur', 'le', 'Bloc', '-', 'Notes', ':', 'Beau¬', 'vais', 'II', ',', 'Rigobert', ',', 'Balboa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6371,6371,"['Je', 'désigne', ':', 'TEMIBLE', 'et', 'BANDITI', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
6372,6372,"['Mme', 'Galtier', '.']","['E', 'E', 'O']","[1, 2, 0]"
6373,6373,"['.', '3', 'Putanges', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6374,6374,"['54', 'J', '.', 'Hennessy', '.', '.', '.', '3', 'Le', 'Bey', '.', '.', '.', '.', '.']","['O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6375,6375,"['.', '54', 'X', '.', 'Balli', '.', '.', '.', '.', '.']","['O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
6376,6376,"['.', '5', 'Quineville', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6377,6377,"['.', '56', 'PARIS', 'DURBAR', '.']","['O', 'O', 'E', 'E', 'O']","[0, 0, 5, 9, 0]"
6378,6378,"['4', 'PARIS', '-', 'SOIR', 'PARIS', '-', 'SOIR', 'SPORTIF', 'FOOTBALL', 'HOCKEY', 'Le', '26e', 'Paris', '-', 'Roubaix', 'Support', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'E', 'O', 'E', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0]"
6379,6379,"['rice', 'LA', 'PREMIERE', 'JOURNEE', 'DU', 'TOURNOI', 'LE', 'TOURNOI', 'DE', 'GENEVE', 'EN', 'SUIVANT', 'AVEC', 'LA', 'MARECHAUSSEE', '«', 'J', ""'"", 'adore', 'ça', '.', '.', '.', 'moi', ',', 'la', 'boxe', ',', '»', 'disait', 'un', 'jour', 'une', 'charmante', 'jeune', 'femme', 'à', 'son', 'ami', ',', '«', 'mais', 'ce', 'que', 'j', ""'"", 'aime', 'surtout', ',', 'c', ""'"", 'est', 'quand', 'ils', 'se', 'font', 'vraiment', 'mal', ',', 'quand', 'ça', 'saigne', '.', '.', '.', '»', 'Le', 'Tournoi', 'n', ""'"", 'a', 'pas', 'débuté', 'de', 'façon', 'bien', 'brillante', 'et', 'si', 'l', ""'"", 'assistance', 'fut', 'assez', 'nom¬', 'breuse', ',', 'hier', ',', 'au', 'Stade', 'de', 'Paris', ',', 'on', 'ne', 'saurait', 'affirmer', 'qu', ""'"", 'elle', 'trouva', 'le', 'spectacle', 'à', 'son', 'goût', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'E', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6380,6380,"['Le', 'succès', 'du', 'Tournoi', 'international', 'de', 'Ge¬', 'nève', 's', ""'"", 'accentue', 'et', 's', ""'"", 'avire', 'des', 'plus', 'vifs', '.', 'La', 'proximité', 'des', 'ultimes', 'rencontres', 'et', 'le', 'congé', 'pascal', 'l', ""'"", 'expliquent', 'aisément', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'E', 'E', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
